1      40.00      50.00       0.00       0.00    3390.00       0.00
2      52.00      75.00      10.00     302.00     479.00      90.00
3      45.00      70.00      30.00     157.00     428.00      90.00
4      62.00      69.00      10.00    1138.00    1355.00      90.00
5      60.00      66.00      10.00    1247.00    1434.00      90.00
6      42.00      65.00      10.00      15.00     208.00      90.00
7      16.00      42.00      20.00     209.00     944.00      90.00
8      58.00      70.00      20.00    1059.00    1246.00      90.00
9      34.00      60.00      20.00    2035.00    3288.00      90.00
10      28.00      70.00      10.00    2090.00    3271.00      90.00
11      35.00      66.00      10.00    2311.00    3283.00      90.00
12      35.00      69.00      10.00    2428.00    3127.00      90.00
13      25.00      85.00      20.00    1772.00    2625.00      90.00
14      22.00      75.00      30.00    2135.00    2834.00      90.00
15      22.00      85.00      10.00    1586.00    2625.00      90.00
16      20.00      80.00      40.00    1858.00    2733.00      90.00
17      20.00      85.00      40.00    1512.00    2515.00      90.00
18      18.00      75.00      20.00    1895.00    2886.00      90.00
19      15.00      75.00      20.00    1299.00    2344.00      90.00
20      15.00      80.00      10.00    1461.00    2372.00      90.00
21      30.00      50.00      10.00      10.00     963.00      90.00
22      30.00      56.00      20.00    2062.00    3288.00      90.00
23      28.00      52.00      20.00      12.00     752.00      90.00
24      14.00      66.00      10.00    1316.00    2129.00      90.00
25      25.00      50.00      10.00      15.00     532.00      90.00
26      22.00      66.00      40.00    2177.00    2990.00      90.00
27       8.00      62.00      10.00    1036.00    2213.00      90.00
28      23.00      52.00      10.00      17.00     602.00      90.00
29       4.00      55.00      20.00    1010.00    2043.00      90.00
30      20.00      50.00      10.00      20.00     948.00      90.00
31      20.00      55.00      10.00      63.00     702.00      90.00
32      10.00      35.00      20.00     309.00    1412.00      90.00
33      10.00      40.00      30.00     336.00    1009.00      90.00
34       8.00      40.00      40.00     234.00    1295.00      90.00
35       8.00      45.00      20.00     954.00    1897.00      90.00
36       5.00      35.00      10.00     377.00    1534.00      90.00
37       5.00      45.00      10.00     819.00    1846.00      90.00
38       2.00      40.00      20.00     494.00    1607.00      90.00
39       0.00      40.00      30.00     637.00    1648.00      90.00
40       0.00      45.00      20.00     834.00    1641.00      90.00
41      36.00      18.00      10.00    1468.00    2329.00      90.00
42      35.00      32.00      10.00    2480.00    3195.00      90.00
43      33.00      32.00      20.00    2421.00    3070.00      90.00
44      33.00      35.00      10.00    2368.00    2937.00      90.00
45      32.00      20.00      10.00    1621.00    2364.00      90.00
46      30.00      30.00      10.00    1805.00    2564.00      90.00
47      34.00      25.00      30.00    1782.00    2395.00      90.00
48      30.00      35.00      10.00    2242.00    2877.00      90.00
49      36.00      40.00      10.00    2605.00    3266.00      90.00
50      48.00      20.00      10.00     812.00    1281.00      90.00
51      26.00      32.00      10.00    1842.00    2901.00      90.00
52      25.00      30.00      10.00    1883.00    2676.00      90.00
53      25.00      35.00      10.00    2070.00    2859.00      90.00
54      44.00       5.00      20.00    1078.00    1593.00      90.00
55      42.00      10.00      40.00     998.00    1481.00      90.00
56      42.00      15.00      10.00     897.00    1392.00      90.00
57      40.00       5.00      30.00    1083.00    1776.00      90.00
58      38.00      15.00      40.00    1426.00    2183.00      90.00
59      38.00       5.00      30.00    1133.00    1910.00      90.00
60      38.00      10.00      10.00    1392.00    2027.00      90.00
61      35.00       5.00      20.00    1180.00    2049.00      90.00
62      50.00      30.00      10.00     223.00     738.00      90.00
63      50.00      35.00      20.00      18.00     474.00      90.00
64      50.00      40.00      50.00      14.00     360.00      90.00
65      48.00      30.00      10.00     246.00     899.00      90.00
66      44.00      25.00      10.00     704.00    1197.00      90.00
67      47.00      35.00      10.00     393.00     942.00      90.00
68      47.00      40.00      10.00      12.00     424.00      90.00
69      42.00      30.00      10.00     641.00    1070.00      90.00
70      45.00      35.00      10.00     534.00     985.00      90.00
71      95.00      30.00      30.00    2119.00    2682.00      90.00
72      95.00      35.00      20.00    2192.00    2419.00      90.00
73      53.00      30.00      10.00     131.00     644.00      90.00
74      92.00      30.00      10.00    2169.00    2818.00      90.00
75      53.00      35.00      50.00      87.00     498.00      90.00
76      45.00      65.00      20.00      49.00     346.00      90.00
77      90.00      35.00      10.00    2106.00    2315.00      90.00
78      72.00      45.00      10.00    2701.00    3258.00      90.00
79      78.00      40.00      20.00    2599.00    3164.00      90.00
80      87.00      30.00      10.00    2505.00    2870.00      90.00
81      85.00      25.00      10.00    2369.00    2816.00      90.00
82      85.00      35.00      30.00    2563.00    3002.00      90.00
83      75.00      55.00      20.00    1894.00    2115.00      90.00
84      72.00      55.00      10.00    1751.00    2072.00      90.00
85      70.00      58.00      20.00    1617.00    1824.00      90.00
86      86.00      46.00      30.00    1969.00    2248.00      90.00
87      66.00      55.00      10.00    1710.00    1921.00      90.00
88      64.00      46.00      20.00    2976.00    3275.00      90.00
89      65.00      60.00      30.00    1482.00    1769.00      90.00
90      56.00      64.00      10.00    1275.00    1594.00      90.00
91      60.00      55.00      10.00    2789.00    3279.00      90.00
92      60.00      60.00      10.00    1440.00    1621.00      90.00
93      67.00      85.00      20.00     646.00     901.00      90.00
94      42.00      58.00      40.00       8.00     258.00      90.00
95      65.00      82.00      10.00     708.00    1027.00      90.00
96      62.00      80.00      30.00     852.00    1069.00      90.00
97      62.00      40.00      10.00    2713.00    3275.00      90.00
98      60.00      85.00      30.00     537.00     816.00      90.00
99      58.00      75.00      20.00     948.00    1167.00      90.00
100      55.00      80.00      10.00     379.00     594.00      90.00
101      55.00      85.00      20.00     477.00     686.00      90.00
