1      40.00      50.00       0.00       0.00    1236.00       0.00
2      45.00      68.00      10.00     890.00     989.00      90.00
3      45.00      70.00      30.00     816.00     879.00      90.00
4      42.00      66.00      10.00      55.00     156.00      90.00
5      42.00      68.00      10.00     703.00     806.00      90.00
6      42.00      65.00      10.00      15.00      60.00      90.00
7      40.00      69.00      20.00     559.00     764.00      90.00
8      40.00      66.00      20.00     172.00     223.00      90.00
9      38.00      68.00      20.00     250.00     329.00      90.00
10      38.00      70.00      10.00     489.00     650.00      90.00
11      35.00      66.00      10.00     361.00     406.00      90.00
12      35.00      69.00      10.00     450.00     503.00      90.00
13      25.00      85.00      20.00     647.00     726.00      90.00
14      22.00      75.00      30.00      30.00      95.00      90.00
15      22.00      85.00      10.00     571.00     616.00      90.00
16      20.00      80.00      40.00     392.00     421.00      90.00
17      20.00      85.00      40.00     478.00     525.00      90.00
18      18.00      75.00      20.00     105.00     142.00      90.00
19      15.00      75.00      20.00     172.00     261.00      90.00
20      15.00      80.00      10.00     274.00     349.00      90.00
21      30.00      50.00      10.00      10.00      77.00      90.00
22      30.00      52.00      20.00     918.00     961.00      90.00
23      28.00      52.00      20.00     806.00     889.00      90.00
24      28.00      55.00      10.00     739.00     770.00      90.00
25      25.00      50.00      10.00      55.00     154.00      90.00
26      25.00      52.00      40.00     172.00     221.00      90.00
27      25.00      55.00      10.00     612.00     711.00      90.00
28      23.00      52.00      10.00     264.00     313.00      90.00
29      23.00      55.00      20.00     553.00     586.00      90.00
30      20.00      50.00      10.00     365.00     398.00      90.00
31      20.00      55.00      10.00     452.00     501.00      90.00
32      10.00      35.00      20.00     204.00     233.00      90.00
33      10.00      40.00      30.00      31.00     189.00      90.00
34       8.00      40.00      40.00      42.00     203.00      90.00
35       8.00      45.00      20.00     715.00     852.00      90.00
36       5.00      35.00      10.00     251.00     376.00      90.00
37       5.00      45.00      10.00     648.00     733.00      90.00
38       2.00      40.00      20.00     365.00     452.00      90.00
39       0.00      40.00      30.00     474.00     527.00      90.00
40       0.00      45.00      20.00     541.00     650.00      90.00
41      35.00      30.00      10.00     240.00     345.00      90.00
42      35.00      32.00      10.00     123.00     278.00      90.00
43      33.00      32.00      20.00      19.00     225.00      90.00
44      33.00      35.00      10.00      16.00     153.00      90.00
45      32.00      30.00      10.00     338.00     433.00      90.00
46      30.00      30.00      10.00     513.00     628.00      90.00
47      30.00      32.00      30.00     415.00     542.00      90.00
48      30.00      35.00      10.00     872.00    1127.00      90.00
49      28.00      30.00      10.00     599.00     726.00      90.00
50      28.00      35.00      10.00     917.00    1126.00      90.00
51      26.00      32.00      10.00     779.00     916.00      90.00
52      25.00      30.00      10.00     695.00     816.00      90.00
53      25.00      35.00      10.00     857.00    1024.00      90.00
54      44.00       5.00      20.00     221.00     412.00      90.00
55      42.00      10.00      40.00      96.00     347.00      90.00
56      42.00      15.00      10.00      35.00     233.00      90.00
57      40.00       5.00      30.00     347.00     474.00      90.00
58      40.00      15.00      40.00      35.00     172.00      90.00
59      38.00       5.00      30.00     403.00     602.00      90.00
60      38.00      15.00      10.00     521.00     870.00      90.00
61      35.00       5.00      20.00     487.00     704.00      90.00
62      50.00      30.00      10.00     422.00     719.00      90.00
63      50.00      35.00      20.00     217.00     362.00      90.00
64      50.00      40.00      50.00     142.00     247.00      90.00
65      48.00      30.00      10.00     567.00     758.00      90.00
66      48.00      40.00      10.00      34.00     171.00      90.00
67      47.00      35.00      10.00     794.00     907.00      90.00
68      47.00      40.00      10.00      12.00     226.00      90.00
69      45.00      30.00      10.00     716.00     795.00      90.00
70      45.00      35.00      10.00     873.00    1012.00      90.00
71      95.00      30.00      30.00     266.00     577.00      90.00
72      95.00      35.00      20.00     181.00     472.00      90.00
73      53.00      30.00      10.00     402.00     553.00      90.00
74      92.00      30.00      10.00     345.00     684.00      90.00
75      53.00      35.00      50.00     294.00     471.00      90.00
76      45.00      65.00      20.00     951.00    1114.00      90.00
77      90.00      35.00      10.00     153.00     310.00      90.00
78      88.00      30.00      10.00     450.00     767.00      90.00
79      88.00      35.00      20.00      50.00     237.00      90.00
80      87.00      30.00      10.00     567.00     832.00      90.00
81      85.00      25.00      10.00     713.00     876.00      90.00
82      85.00      35.00      30.00      47.00     331.00      90.00
83      75.00      55.00      20.00     311.00     478.00      90.00
84      72.00      55.00      10.00     127.00     476.00      90.00
85      70.00      58.00      20.00     349.00     632.00      90.00
86      68.00      60.00      30.00     476.00     691.00      90.00
87      66.00      55.00      10.00      67.00     344.00      90.00
88      65.00      55.00      20.00      25.00     256.00      90.00
89      65.00      60.00      30.00     546.00     807.00      90.00
90      63.00      58.00      10.00     630.00     909.00      90.00
91      60.00      55.00      10.00      20.00     293.00      90.00
92      60.00      60.00      10.00     769.00     956.00      90.00
93      67.00      85.00      20.00     229.00     580.00      90.00
94      65.00      85.00      40.00     442.00     551.00      90.00
95      65.00      82.00      10.00     227.00     394.00      90.00
96      62.00      80.00      30.00     163.00     272.00      90.00
97      60.00      80.00      10.00      36.00     291.00      90.00
98      60.00      85.00      30.00     469.00     714.00      90.00
99      58.00      75.00      20.00      30.00     227.00      90.00
100      55.00      80.00      10.00     595.00     968.00      90.00
101      55.00      85.00      20.00     493.00     880.00      90.00
